virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence
1922932	Hubei myriapoda virus 3	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032180				61985	Myriapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1922933	Hubei myriapoda virus 4	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032215				61985	Myriapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1922934	Hubei myriapoda virus 5	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033759, NC_033760, NC_033761				27434	Dermaptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1922936	Hubei myriapoda virus 7	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032242				61985	Myriapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1922937	Hubei myriapoda virus 8	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032245				61985	Myriapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1922938	Hubei myriapoda virus 9	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033762, NC_033763				6656	Arthropoda	Eukaryota; Metazoa		RefSeq
1922941	Hubei narna-like virus 11	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032915				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia		RefSeq
1922942	Hubei narna-like virus 12	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032867				55824	Hirudinea	Eukaryota; Metazoa; Annelida; Clitellata		RefSeq
1922943	Hubei narna-like virus 13	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033264				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922945	Hubei narna-like virus 15	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033253				7041	Coleoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1922947	Hubei narna-like virus 17	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033234				7157	Culicidae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea	27880757	Literature
1922948	Hubei narna-like virus 18	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032225				6960	Hexapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1922949	Hubei narna-like virus 19	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033259				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922950	Hubei narna-like virus 2	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032887				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia		RefSeq
1922952	Hubei narna-like virus 21	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033249				7041	Coleoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1922953	Hubei narna-like virus 22	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032861				55824	Hirudinea	Eukaryota; Metazoa; Annelida; Clitellata		RefSeq
1922954	Hubei narna-like virus 23	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032870				55824	Hirudinea	Eukaryota; Metazoa; Annelida; Clitellata		RefSeq
1922955	Hubei narna-like virus 24	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032121				7147	Diptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1922956	Hubei narna-like virus 25	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032727				7147	Diptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1922957	Hubei narna-like virus 3	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033255				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922958	Hubei narna-like virus 4	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033013				29022	Scutigera coleoptrata	Eukaryota; Metazoa; Arthropoda; Myriapoda; Chilopoda; Notostigmophora; Scutigeromorpha; Scutigeridae; Scutigera		RefSeq
1922959	Hubei narna-like virus 5	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032821				216284	Tetragnatha maxillosa	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Araneoidea; Tetragnathidae; Tetragnatha		RefSeq
1922960	Hubei narna-like virus 7	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032910				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia		RefSeq
1922962	Hubei narna-like virus 9	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032891				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia		RefSeq
1922972	Hubei noda-like virus 17	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032241				6249	Ascaridida	Eukaryota; Metazoa; Nematoda; Chromadorea	27880757	Literature
1922988	Hubei noda-like virus 8	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033309, NC_033310				29999	Protura	Eukaryota; Metazoa; Arthropoda; Hexapoda		RefSeq
1922989	Hubei noda-like virus 9	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033307, NC_033308				29999	Protura	Eukaryota; Metazoa; Arthropoda; Hexapoda		RefSeq
1922990	Hubei odonate virus 1	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033200				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922991	Hubei odonate virus 10	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032944				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922992	Hubei odonate virus 11	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032956				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922993	Hubei odonate virus 12	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032846				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922997	Hubei odonate virus 2	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033061				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922998	Hubei odonate virus 3	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033102				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1922999	Hubei odonate virus 4	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033243				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923000	Hubei odonate virus 5	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033206				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923001	Hubei odonate virus 6	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033071				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923002	Hubei odonate virus 7	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033232				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923003	Hubei odonate virus 8	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032151, NC_032152, NC_032153				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923004	Hubei odonate virus 9	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032135, NC_032136, NC_032137				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923009	Hubei orthoptera virus 1	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032766				6993	Orthoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1923011	Hubei orthoptera virus 3	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032738				6993	Orthoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1923012	Hubei orthoptera virus 4	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033311, NC_033312				6993	Orthoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1923013	Hubei orthoptera virus 5	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032849				6993	Orthoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1923017	Hubei partiti-like virus 11	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032138, NC_032139				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923073	Hubei permutotetra-like virus 1	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033105				7157	Culicidae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea	27880757	Literature
1923074	Hubei permutotetra-like virus 10	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033245				6993	Orthoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1923075	Hubei permutotetra-like virus 11	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033097				7157	Culicidae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea	27880757	Literature
1923076	Hubei permutotetra-like virus 2	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033121				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923077	Hubei permutotetra-like virus 3	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033179				6893	Araneae	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida		RefSeq
1923078	Hubei permutotetra-like virus 4	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033140				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923079	Hubei permutotetra-like virus 5	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033233				29022	Scutigera coleoptrata	Eukaryota; Metazoa; Arthropoda; Myriapoda; Chilopoda; Notostigmophora; Scutigeromorpha; Scutigeridae; Scutigera		RefSeq
1923080	Hubei permutotetra-like virus 6	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033114				7041	Coleoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1923081	Hubei permutotetra-like virus 7	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033132				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923082	Hubei permutotetra-like virus 8	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033216				6274	Spirurida	Eukaryota; Metazoa; Nematoda; Chromadorea	27880757	Literature
1923083	Hubei permutotetra-like virus 9	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033251				6993	Orthoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera		RefSeq
1923088	Hubei picorna-like virus 1	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033224				13347	Armadillidium vulgare	Eukaryota; Metazoa; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Oniscidea; Armadillidiidae; Armadillidium	27880757	Literature
1923089	Hubei picorna-like virus 10	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033214				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923090	Hubei picorna-like virus 11	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032778				6253	Ascaris suum	Eukaryota; Metazoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris	27880757	Literature
1923091	Hubei picorna-like virus 12	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032772				6253	Ascaris suum	Eukaryota; Metazoa; Nematoda; Chromadorea; Ascaridida; Ascaridoidea; Ascarididae; Ascaris	27880757	Literature
1923092	Hubei picorna-like virus 13	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033126				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923093	Hubei picorna-like virus 14	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033112				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923094	Hubei picorna-like virus 15	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032757				6656	Arthropoda	Eukaryota; Metazoa		RefSeq
1923095	Hubei picorna-like virus 16	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032780				7147	Diptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1923096	Hubei picorna-like virus 17	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032916				7205	Tabanidae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea		RefSeq
1923097	Hubei picorna-like virus 18	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033119				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923099	Hubei picorna-like virus 2	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033080				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia	27880757	Literature
1923100	Hubei picorna-like virus 20	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033000				61985	Myriapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1923101	Hubei picorna-like virus 21	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033069				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia	27880757	Literature
1923102	Hubei picorna-like virus 22	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033227				13347	Armadillidium vulgare	Eukaryota; Metazoa; Arthropoda; Crustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Oniscidea; Armadillidiidae; Armadillidium	27880757	Literature
1923104	Hubei picorna-like virus 24	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032186				61985	Myriapoda	Eukaryota; Metazoa; Arthropoda		RefSeq
1923105	Hubei picorna-like virus 25	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033190				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923106	Hubei picorna-like virus 26	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032979				6893	Araneae	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida		RefSeq
1923107	Hubei picorna-like virus 27	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033046				7041	Coleoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1923108	Hubei picorna-like virus 28	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033099				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923109	Hubei picorna-like virus 29	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032776				6656	Arthropoda	Eukaryota; Metazoa		RefSeq
1923110	Hubei picorna-like virus 30	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033225				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923111	Hubei picorna-like virus 31	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032221				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923112	Hubei picorna-like virus 32	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033108				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923113	Hubei picorna-like virus 33	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033210				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923114	Hubei picorna-like virus 34	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033040				7041	Coleoptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1923115	Hubei picorna-like virus 35	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033195				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
1923116	Hubei picorna-like virus 36	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032770				7147	Diptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1923117	Hubei picorna-like virus 37	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033201				29999	Protura	Eukaryota; Metazoa; Arthropoda; Hexapoda		RefSeq
1923118	Hubei picorna-like virus 38	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033025				6893	Araneae	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida		RefSeq
1923119	Hubei picorna-like virus 39	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032790				7147	Diptera	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola		RefSeq
1923120	Hubei picorna-like virus 4	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033087				1830228	Nodularia douglasiae	Eukaryota; Metazoa; Mollusca; Bivalvia; Palaeoheterodonta; Unionoida; Unionoidea; Unionidae; Unioninae; Nodularia	27880757	Literature
1923121	Hubei picorna-like virus 40	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_032756				29022	Scutigera coleoptrata	Eukaryota; Metazoa; Arthropoda; Myriapoda; Chilopoda; Notostigmophora; Scutigeromorpha; Scutigeridae; Scutigera		RefSeq
1923122	Hubei picorna-like virus 41	Viruses; unclassified RNA viruses; unclassified RNA viruses ShiM-2016	NC_033238				6961	Odonata	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera		RefSeq
